time,type,mark
0.5342685786591099,1,0.2797942898515832
0.552464826712229,1,3.1242959565494974
0.5679294025815214,0,1.0890236280239596
0.8887455513237141,0,0.1537732538262267
0.9059455855487469,1,0.4129853297384894
1.1302661680544843,1,1.2270858632142592
1.247966062015217,0,0.07707714705565474
1.279723173407773,1,1.2642068575651064
1.3998434333751821,0,0.6415567371905141
1.4576037124421857,0,0.29694720892879944
1.6764129883577064,1,0.07302834798043581
1.8675189445971012,0,0.2800491202364232
1.9222713188364589,0,0.02113975640978781
1.9501319619256279,1,0.5635380923886348
1.9958456018985102,0,0.12963360322360132
2.166267389411745,0,5.309882795759777
2.4897348116297335,0,0.592524198960791
2.4970508195914287,0,1.507961375109591
2.815816815735678,0,0.9248222351227738
3.241251781093798,0,0.7530147453398326
3.474571989625708,1,0.1424808327402921
3.495658471158739,1,0.4486149987669271
3.562141249385325,0,1.918292441851646
3.7768559277378158,0,0.5310196092685465
3.8285109483619584,0,2.251878564701117
3.9926759790695465,0,1.1178920988415986
4.295600150614491,0,0.3802188861549473
4.333137747030689,0,0.18789899501048302
4.384686776730769,0,0.6844829353149614
4.733876721855604,0,0.17094993045862605
4.938472948437263,0,0.3994257180569916
4.950721268842877,0,0.29430010930499656
4.958372473371743,0,1.4880727897906234
5.014580876314489,0,0.09313217936121788
5.864105660852523,1,0.24369895166119332
6.047149525167769,1,0.4630755520823069
6.19025352752236,0,0.4723009380049046
6.3009490203322684,1,2.5096483883382312
6.4020631733667175,0,2.784647608936616
6.463280219502203,1,0.12692493293028886
6.494679140232961,0,0.2879688397459327
6.565415198203742,1,0.3583204003610748
6.685681976340981,0,2.1335421945681414
6.772451154491938,0,0.1860350940111288
7.107018254472692,1,1.1873516130319894
7.275694736426726,1,2.823469049743452
7.384317220612314,1,0.8461935860813983
7.7808699767663985,0,1.0492073828040775
7.880317946028177,1,3.4760395931951957
7.947403451561046,1,2.0673543748199155
8.122899543308597,0,0.43802351556799374
8.147578847368727,0,0.6842425902103935
8.308644912575978,0,1.7357798997128928
8.43026218761969,0,0.332768989344245
8.470591129616192,0,0.86607931246509
8.843663781332138,0,1.5049398538863012
9.06051311718943,0,0.7106144156597228
9.404116212084963,1,2.969057888654966
9.473261030731187,0,0.03718497562743924
9.788138993832407,0,1.9591772914840946
10.218836113839401,1,1.01046984724226
10.31017391919775,1,2.1408836436965824
10.777884945192346,0,0.5133034307296984
11.094399518918433,0,0.3609140972902796
11.107597396442209,0,0.11338919217881528
11.660524863770643,0,0.20072057272960267
11.756974580561097,0,0.011151235811089236
12.0547937410029,0,0.8689464897285845
12.088089669066559,1,0.0753752293911616
12.107366440537671,0,0.3263265440768887
12.234889081446019,0,1.5698881582450421
12.24746353233328,0,2.678108778517038
12.288059628230098,1,2.259366901532878
12.777999008609369,1,1.0968462576879332
12.811016676807695,0,0.9891627019684367
12.937785797051326,1,0.9022542371734172
12.975855196525977,0,0.11242465616541455
13.022183387598082,0,0.5739291177092244
13.115797335000952,1,0.40624261208258683
13.264572125305042,0,2.87325589005893
13.596563765625051,0,0.14797011828346168
13.673691161760804,0,0.23671527753890453
14.181788648793557,1,0.09642762351956186
14.622628456219044,1,0.18107526003791552
15.471367423073366,1,0.9793892003039166
15.603772715499433,0,2.7406027077736583
15.61522395006314,0,0.2948392790153039
15.720545151072315,0,2.087506708616695
16.115749146075085,1,0.6721757113822592
16.13660897461729,0,1.9718681936931481
16.176016614396598,1,0.1338603660753382
16.334593901364464,0,0.49216069209396335
16.445986661440003,0,3.1070514898235255
16.836849024269902,1,1.3441593253349646
17.58974223696175,0,0.6622424798857837
17.79882232630856,1,0.32115230799158795
18.00258772913018,0,1.1892137478865918
18.487775994922703,0,1.347937174357002
18.918697536952585,0,0.07058775069428785
18.984533145807795,0,0.4294038038350554
19.24804255881436,1,1.0465291241514707
19.5765428975482,1,0.05905279268355731
19.636593656199352,1,0.21582259342591154
20.341405816543254,0,0.008934452364572852
20.37445668656359,1,0.3551950843011862
20.635060659588056,1,1.9881509920217018
21.043077063233234,1,0.0847925802406572
21.19902174383477,0,2.2336141900347166
21.592858398778652,0,1.1024401256108245
21.6464715805105,1,1.1837638081149926
21.731503879322688,1,0.12694082120899627
22.47890190320617,0,0.19944265030492433
22.968565810886968,1,1.5516037460273442
23.00305054216622,0,3.399980680394217
23.059011281781125,1,0.07368334008518339
23.520185378163923,0,0.0607069928571819
23.524903892711237,0,0.365137090800512
23.705651614215515,0,1.0904591864915836
23.803051901167116,0,0.05369157171292098
23.849497898703355,0,0.45742604773738127
23.859439078351258,1,0.10773471950560463
23.873357128372202,0,0.704537154540019
23.969000927891276,0,2.2884944928646993
23.997842567414832,0,0.7148215656743103
24.613939630910693,1,0.6401887342090072
24.64806914612505,1,0.09562916219769495
24.68108748121653,0,0.6119077397458649
24.78292327637999,1,4.05596302988449
24.890270406622726,1,0.5361583905229784
25.114082452997796,1,1.0264113967084796
25.39993668156896,0,0.22554849862283188
25.455708315792428,1,0.5962522232483364
25.51399081471613,0,0.27104971156954033
25.670744076197042,0,0.22967095082761368
25.832822532069525,0,0.5703015678256727
25.989439774191727,1,1.2952014121216489
26.020702162738125,1,0.7978894130535272
26.247252838155667,1,0.09706149975395285
26.28820542876882,0,0.811208695626572
26.499326481723838,1,2.8603555911685805
27.083494422289355,1,0.5151343309079336
27.10952566033727,1,0.16001587366198936
27.18569302008408,0,0.053583110352885766
27.893287831972856,0,0.497743208993977
27.898844747809466,1,0.8070641282236385
28.16556945798541,0,0.7070074839648216
28.350855558073942,1,0.5380673636130389
28.97057671149573,1,0.7025254916201404
29.135333148420482,1,4.201433414235016
29.278570501714334,1,0.7370899920707272
29.38078792730633,1,1.041732223414402
29.859676840402155,1,0.47917926314915693
29.97662856427355,1,1.175517818383255
30.469439770236765,0,1.7648361514897848
30.49661640067408,1,0.6086353513222633
30.777791432785467,1,0.9237617072887875
30.778356168753703,1,0.012499124679650054
30.95979662790627,0,2.6001332124340486
31.20774553219655,0,1.403197998228071
31.28057143107138,0,0.9640357186398767
31.335493576347318,1,1.0629827466920718
31.337784171142644,1,1.5066831440281225
31.483488396862693,1,3.3727200907175248
31.546925985067443,0,0.3473067361654511
31.611754250447383,0,0.0598271186907719
31.66260426101251,0,0.26999269840309004
31.893169752109866,0,1.1620795338651737
32.073682697983735,0,2.903332935595461
32.28592550790898,1,1.1668698771825776
32.403741567617764,0,0.17092643329671237
32.57959555334422,0,0.21582347341275235
32.657426476723096,0,0.7738374215077741
33.4786525655144,0,0.6363063917737478
33.50099105231196,1,0.6585951024300227
33.78311388335508,1,0.06852625827804223
