time,type,mark
39226.24230918977,0,2.0
39235.5500954233,0,1.0
39239.31674760461,0,2.0
39247.5224622472,0,2.0
39247.704726411815,0,3.0
39264.275761541605,0,4.0
39264.359969225785,0,5.0
39264.36835224901,0,5.0
39264.37445175145,1,4.0
39264.41050328829,1,3.0
39264.92031569097,1,3.0
39268.35679871462,1,2.0
39271.66684383776,1,3.0
39317.251373645966,0,5.0
39317.26652299369,1,4.0
39318.518815613796,0,4.0
39319.333792142424,1,2.0
39320.446235211144,0,2.0
39321.60489707903,0,2.0
39324.91589871576,0,2.0
39328.517937982935,0,5.0
39341.1473770525,1,2.0
39341.154721434315,1,5.0
39341.18487998267,1,4.0
39347.530826353446,1,3.0
39353.12497985972,1,5.0
39353.12767021536,0,3.0
39363.81853993946,0,2.0
39367.867100527525,0,1.0
39382.26975152927,0,2.0
39413.01271201886,0,3.0
39413.710530950164,0,4.0
39445.93888791522,1,1.0
39459.181675960644,0,5.0
39459.62301634889,1,2.0
39462.04534770836,0,3.0
39462.084957420804,0,5.0
39462.69027043351,0,5.0
39462.71153720846,1,2.0
39472.64842863781,0,2.0
39516.353747822024,1,1.0
39520.618768482535,1,2.0
39538.56524354409,0,3.0
39553.77703240523,0,2.0
39558.9480033618,0,2.0
39576.58503840979,0,4.0
39578.58413317406,1,5.0
39578.586588901606,0,2.0
39578.63641424721,1,1.0
39601.93234104508,1,2.0
39624.30840062748,1,5.0
39624.967904137186,1,4.0
39625.004741399775,1,5.0
39625.19210524416,0,1.0
39626.11322230361,1,2.0
39627.97019591303,1,2.0
39628.62698229418,0,3.0
39629.331354539456,1,5.0
39629.34350422523,1,4.0
39634.10668090007,1,5.0
39641.029538232106,1,4.0
39658.14356300329,1,2.0
39660.714414052425,0,5.0
39672.343800661394,1,3.0
39672.34490741547,0,5.0
39672.73152627063,0,1.0
39672.96225261762,1,2.0
39697.25262530766,1,4.0
39697.68687075524,0,5.0
39706.80339275753,1,4.0
39707.597453793285,1,4.0
39717.92109289977,1,4.0
39720.04553576658,1,3.0
39723.84776542657,0,2.0
39725.10976826469,0,3.0
39726.23238908478,0,3.0
39729.2655851113,1,5.0
39735.83852939652,0,2.0
39736.07334049053,0,1.0
39737.21923454598,1,2.0
39742.98517557835,0,5.0
39742.985192624874,0,2.0
39743.00588667176,0,4.0
39743.36497248266,1,5.0
39744.6340271015,1,5.0
39744.63411819171,0,3.0
39744.63586935677,0,1.0
39745.13328106717,1,5.0
39748.539564377614,0,2.0
39751.55607806506,0,2.0
39752.55055901315,1,2.0
39763.46319722288,0,2.0
39767.37919219389,0,1.0
39783.75320522452,0,1.0
39791.336594579465,0,2.0
39804.93667975776,0,3.0
39810.44301543688,1,2.0
39827.61562109828,0,2.0
39827.98547920896,0,1.0
39829.591401711,0,2.0
39835.089622642816,1,4.0
39850.62333070069,1,2.0
39858.226307032775,1,4.0
39859.66333298292,0,4.0
39859.663570767334,0,2.0
39882.94444028924,0,2.0
39900.60798278097,1,5.0
39901.49319446115,1,1.0
39914.01842446883,0,5.0
39914.038895666614,1,2.0
39937.26153563514,0,3.0
39937.7490375464,0,2.0
39939.75662180396,0,2.0
39953.996883860666,0,1.0
39957.70040962223,0,1.0
39968.78801496549,1,4.0
39971.50658794043,0,1.0
39983.84932566278,0,2.0
39987.33319723252,0,2.0
40024.31156471517,0,4.0
40034.5808131158,0,2.0
40049.998829092445,0,4.0
40050.131104054286,1,5.0
40050.13192405557,1,1.0
40050.5075071308,0,1.0
40063.677606772675,0,3.0
40080.2771093566,1,5.0
40080.27744693744,0,2.0
40080.27902542793,1,3.0
40086.741973295306,0,3.0
40113.98778526061,1,3.0
40114.49573339052,0,5.0
40124.26390876525,1,3.0
40124.26414408621,1,5.0
40124.26511259661,1,2.0
40124.28145258091,0,4.0
40126.35335330426,0,2.0
40138.345497262584,0,5.0
40139.1433491351,0,4.0
40168.89198138284,1,2.0
40176.02797426332,0,4.0
40181.13043357987,0,1.0
40192.966156806164,0,3.0
40211.51903532295,0,1.0
40222.45203578732,1,5.0
40222.452409296966,0,2.0
40225.79263167207,0,2.0
40226.85871894512,0,3.0
40231.70643096498,1,2.0
40234.52083250532,0,4.0
40234.527372201206,0,5.0
40234.52970648458,0,4.0
40235.03734134503,0,2.0
40239.45352064887,0,1.0
40242.09724987992,0,4.0
40243.833123967685,1,5.0
40243.83374601528,0,5.0
40260.18233440851,0,3.0
40276.513270655894,0,3.0
40294.58348861372,1,4.0
40294.653440604714,1,2.0
40312.864029067525,1,1.0
40317.89671443813,0,2.0
40328.01213605354,0,3.0
40335.5713735119,0,5.0
40355.36785993721,0,4.0
40356.93368273446,1,5.0
40367.57572552081,1,5.0
40367.71816716518,1,5.0
40367.71852236662,0,2.0
40369.33404302367,0,1.0
40382.553262831236,1,1.0
40385.63376261034,0,5.0
40385.64805566295,1,4.0
40394.418949402294,1,1.0
40401.96714673144,0,1.0
40408.859921390416,1,2.0
40410.76600684526,0,5.0
40420.19098026032,0,3.0
40425.45970492754,1,5.0
40441.779286873316,0,4.0
40449.46580660953,1,2.0
40449.467088813464,0,1.0
40452.46283567541,1,4.0
40452.890127693274,1,3.0
40452.8912349197,0,5.0
40459.22156750457,0,1.0
40468.82142132496,1,3.0
40475.76692185123,1,3.0
40476.00597086479,0,1.0
40481.3913353699,0,2.0
40490.26773119493,1,3.0
40490.26850195404,0,1.0
40491.22974994814,0,1.0
40493.98877982647,1,2.0
40497.411619735176,1,1.0
40501.803724513906,1,1.0
40508.71988227951,0,2.0
40515.815067255186,1,5.0
40521.34429303876,1,4.0
40532.3743584122,1,5.0
40532.37442906924,0,3.0
40532.38290801095,1,3.0
40533.982806686596,1,3.0
40534.137374707636,1,2.0
40534.398032941965,1,1.0
40536.92824770945,0,1.0
40538.49366937038,1,5.0
40538.93924848439,1,2.0
40549.80391448759,1,5.0
40554.55954234189,0,5.0
40561.45330515269,1,2.0
40566.33968064776,1,1.0
40584.31969538889,1,1.0
40591.62583749673,1,5.0
40591.69668037071,1,5.0
40592.11767788843,1,2.0
40597.03010775207,0,3.0
40597.34642573577,0,5.0
40598.168703456045,1,3.0
40598.895028490915,1,2.0
40606.29563894966,1,4.0
40611.9897488129,0,5.0
40627.9143939498,0,5.0
40627.9175843106,0,1.0
40632.64972682488,0,4.0
40635.27648763004,0,3.0
40639.005665826604,0,2.0
40646.14416842094,1,2.0
40646.1471350454,0,3.0
40655.274081425785,0,1.0
40670.34820026977,1,4.0
40683.90578061659,1,1.0
40692.300979288324,1,3.0
40699.379898130894,0,4.0
40715.43010856885,1,1.0
40725.6417037165,1,2.0
40731.97903138978,0,3.0
40734.14664933681,0,5.0
40734.26336925394,0,1.0
40734.6802878673,0,3.0
40742.372442126536,1,4.0
40742.959338218956,1,4.0
40743.37981722855,1,5.0
40743.38008269537,0,1.0
40744.84879702486,1,3.0
40749.93440259144,1,4.0
40763.16356461656,0,2.0
40763.52547708313,0,1.0
40771.32519140087,0,3.0
40775.21944473422,1,1.0
40780.015304821405,1,5.0
40781.22839688943,0,3.0
40795.43896464613,0,1.0
40796.46075898382,1,3.0
40802.03356742838,0,5.0
40804.85177816538,0,1.0
40817.37329956708,1,3.0
40830.89342120924,1,3.0
40835.0232791855,0,4.0
40835.88192306826,1,2.0
40853.966711866844,1,5.0
40855.6860395211,1,5.0
40866.67370999499,0,2.0
40880.16468463612,1,4.0
40889.493450817805,1,2.0
40890.710747867,0,4.0
40890.711231043795,1,1.0
40891.37584662436,1,3.0
40912.43361977154,1,4.0
40921.0502454053,1,1.0
40930.870943043024,0,4.0
40964.886758749846,1,1.0
40966.53584503689,0,4.0
40967.96123686569,0,4.0
40967.978096887295,1,4.0
40968.20032771938,0,4.0
40971.55004633116,0,5.0
40971.84899831841,0,4.0
40973.611642395466,1,3.0
40973.8373237797,0,5.0
40974.568082321086,1,2.0
40987.20416344144,1,1.0
40988.40514865016,0,5.0
40989.367652125926,0,5.0
40995.02935450878,1,2.0
41031.567494163515,1,5.0
41035.301981545614,1,3.0
41045.84111880005,0,1.0
41059.2705266655,0,4.0
41061.8863039721,0,3.0
41064.55452581484,0,2.0
41067.10379069188,0,4.0
41076.918401411815,1,1.0
41083.43786661264,1,3.0
41089.73250394354,0,3.0
41092.01114085738,0,2.0
41094.03867115436,1,5.0
41094.06004114226,1,3.0
41094.182991121634,0,1.0
41108.77963924546,0,5.0
41117.67931050549,0,3.0
41126.06086793033,0,1.0
41127.10054009857,0,3.0
41131.4077466679,1,2.0
41134.454088938786,0,4.0
41135.6954979056,0,5.0
41135.70637233172,1,3.0
41149.76905176083,0,1.0
41151.88608563213,1,2.0
41156.90969908416,1,5.0
41167.219196266466,1,4.0
41184.772181472086,1,1.0
41185.30243190993,0,2.0
41185.33419725224,1,1.0
41188.78028424082,1,3.0
41212.73127368439,0,3.0
41238.276935254406,1,5.0
41238.276983325784,0,3.0
41242.466405407344,0,3.0
41242.75124211209,0,2.0
41246.74741287834,1,4.0
41262.54400206194,0,2.0
41265.54846267045,0,3.0
41267.98078646562,1,1.0
41268.47136950846,0,3.0
41268.481095270465,1,1.0
41269.8878366522,0,2.0
41273.99264526985,0,4.0
41277.76346543745,0,2.0
41315.4156000542,1,5.0
41315.433067457736,1,1.0
41316.71160936367,1,3.0
41327.18006182938,0,3.0
41337.83750136347,1,4.0
41345.27106912389,1,3.0
41362.45365984795,1,5.0
41362.459014843414,0,3.0
41362.99959646328,0,1.0
41376.26891873447,0,2.0
41383.49659865641,1,1.0
41386.59719498551,1,2.0
41388.32104162519,1,5.0
41430.69605295072,1,5.0
41430.6980826005,0,3.0
41435.553384538325,0,3.0
41459.63569934728,0,1.0
41463.80150870656,1,2.0
41464.75322449759,0,2.0
41479.30920623822,0,3.0
41479.76793329136,1,4.0
41485.8728875569,1,4.0
41488.51315577463,0,4.0
41501.44116171975,1,2.0
41524.58567833194,0,2.0
41537.50653034208,0,4.0
41550.07114903251,0,1.0
41555.568138117924,1,1.0
41556.558574541945,1,3.0
41562.9172596796,1,3.0
41565.56695749198,0,5.0
41565.964577434825,1,4.0
41567.46194917244,0,3.0
41594.978977233084,1,4.0
41598.7792744029,0,5.0
41604.34268000337,1,4.0
41606.95930262901,0,4.0
41614.421567060046,1,2.0
41614.42179143824,0,1.0
41628.4028460769,0,1.0
41628.46612471389,0,5.0
41634.97293453082,0,1.0
41637.81991751647,1,1.0
41647.59081799449,1,2.0
41654.591396277705,1,5.0
41665.19581827492,0,5.0
41681.52482071488,1,3.0
41681.52762705218,0,1.0
41691.27576919527,1,1.0
41708.782846196984,1,1.0
41719.94238211217,1,5.0
41719.94265557266,1,3.0
41724.53732821058,1,2.0
41724.76299523029,0,2.0
41742.77286937912,1,3.0
41747.6045891121,0,4.0
41749.840877049675,1,4.0
41756.29041425554,0,3.0
41759.783822774065,0,2.0
41760.464918104815,1,5.0
41803.12646598929,1,5.0
41803.275520419724,1,4.0
41829.08330626571,1,3.0
41838.80608972463,1,3.0
41839.70510010054,0,4.0
41846.93488328975,0,1.0
41854.98686696453,0,2.0
41856.776380801064,1,5.0
41857.171813735324,1,3.0
41869.02987450513,1,3.0
41877.70750884734,1,4.0
41881.40868474001,0,1.0
41892.37089621399,0,1.0
41909.04289784045,1,5.0
41909.04303870583,0,5.0
41912.96250425645,1,5.0
41923.11663994815,1,4.0
41923.250361075436,1,2.0
41924.58350671069,1,1.0
41930.05389002626,0,4.0
41961.39164212871,0,3.0
41961.425285577374,0,4.0
41964.840506184184,1,1.0
41980.23324135,1,5.0
41983.04293948275,0,3.0
41986.16403395411,1,5.0
42001.50618560759,1,2.0
42007.55078609853,1,5.0
42007.775525170844,0,5.0
42007.77763515964,1,5.0
42019.51892192032,1,3.0
42026.67450163952,1,5.0
42026.72036483048,0,5.0
42034.04009375157,0,1.0
42036.532214409504,0,3.0
42040.366341461246,0,2.0
42047.220046920906,1,3.0
42047.22016112486,0,5.0
42047.4237990062,0,2.0
42048.241305843156,0,4.0
42054.58877481708,0,3.0
42067.90376534538,1,5.0
42092.92249188387,1,2.0
42100.947564285096,1,2.0
42105.79321088644,0,2.0
42106.230393043545,1,2.0
42126.609003815756,0,2.0
42130.86774498136,1,3.0
42135.77875047109,1,3.0
42145.98594131311,0,3.0
42157.474290428836,1,4.0
42178.986639283314,1,2.0
42194.76483335951,0,3.0
42208.9152961571,1,3.0
42214.43509215743,1,3.0
42234.964694304086,1,2.0
42236.21564450044,0,5.0
42255.432634363126,0,2.0
42262.78328027378,0,5.0
42262.85125479456,0,2.0
42267.0103680823,0,3.0
42267.01065967444,1,5.0
42267.011381372045,0,5.0
42267.0152775843,0,4.0
42267.05422749219,1,4.0
42273.03983566132,1,2.0
42277.10271397378,0,2.0
42287.923966830094,0,2.0
42302.416484793124,0,4.0
42308.16743315156,1,1.0
42316.9216294329,0,2.0
42319.61706027912,0,2.0
42330.39105596228,1,2.0
42338.41376232081,0,5.0
42346.774711432,1,4.0
42355.5412572708,0,1.0
42366.64881408505,1,1.0
42376.26588377556,1,3.0
42381.808929703184,0,2.0
42389.249188103044,1,3.0
42393.096440302375,1,3.0
42409.73847823201,0,2.0
42424.99383202946,1,5.0
42427.321202329615,1,2.0
42434.047865926324,1,1.0
42448.567366763586,1,3.0
42453.88138140748,0,3.0
42453.88493276288,1,4.0
42453.89455797912,0,5.0
42453.93972455435,1,1.0
42458.40157832581,0,5.0
42458.69278159582,1,5.0
42491.40043810148,0,5.0
42491.40649589397,1,4.0
42494.625464210854,1,2.0
42506.62859066968,0,5.0
42506.632973676555,1,2.0
42512.84671657528,0,3.0
42512.87272850644,1,1.0
42519.89196866094,1,5.0
42519.89208223914,1,3.0
42533.818481188624,1,1.0
42535.19887107088,1,2.0
42570.053238067485,1,1.0
42575.95842625712,1,4.0
42578.62527710378,1,4.0
42589.19444864495,1,1.0
42594.82723894396,1,5.0
42594.833371111534,0,2.0
42594.8991337719,0,1.0
42596.87828905954,1,4.0
42600.35626475406,0,1.0
42601.020011514454,0,4.0
42601.03262035085,1,1.0
42603.23079838341,0,1.0
42629.64373777809,1,4.0
42638.60512943057,0,4.0
42638.60611824717,1,2.0
42641.19077754382,1,1.0
42677.49714857652,1,4.0
42683.754137752825,1,1.0
42689.38340742099,1,5.0
42697.29261890012,1,2.0
42697.292730444686,0,1.0
42703.71863766295,1,1.0
42713.88061367795,0,1.0
42743.117674521236,0,5.0
42743.35776772356,0,1.0
42752.927821600235,0,2.0
42781.652033492595,1,2.0
42783.29092299139,1,3.0
42789.757342171375,0,5.0
42789.764739478785,1,4.0
42793.791179171174,0,2.0
42794.04742609209,1,5.0
42798.12148724928,0,4.0
42813.69021549527,1,2.0
42833.50152648857,0,1.0
42838.22143471121,0,4.0
42842.49854063989,0,2.0
42844.26355016547,1,5.0
42853.21396265995,0,4.0
42874.28910712737,1,4.0
42875.733671645714,0,2.0
42880.8400043435,0,3.0
42880.84041669087,1,1.0
42887.54885652689,1,2.0
42889.35999375,0,5.0
42899.977545510344,1,1.0
42901.7447307629,0,1.0
42904.90274348431,1,3.0
42922.70229087673,0,5.0
42922.73549170398,0,5.0
42926.11389861677,0,3.0
42926.21032285865,1,1.0
42926.84265842833,0,5.0
42926.88956978812,1,5.0
42928.25794750903,1,1.0
42930.76575321665,1,5.0
42930.95930714405,0,2.0
42931.543345536804,0,4.0
42955.358234152234,1,2.0
42959.636218211905,1,4.0
42968.463315936664,0,5.0
42968.90220657747,0,5.0
42984.7925680861,0,1.0
42988.603649286364,1,1.0
42989.31690369124,0,2.0
43001.332972578784,1,1.0
43016.704771687924,1,2.0
43018.281259492804,1,2.0
43020.55669653072,0,1.0
43031.731047455025,1,3.0
43031.73113113713,0,1.0
43057.35967707606,0,1.0
43082.143117648586,0,1.0
43083.176502528324,1,2.0
43085.166722568014,1,2.0
43086.622667912045,1,4.0
43094.529972815224,1,4.0
43098.10442081828,0,2.0
43122.238530469214,0,5.0
43129.04096427839,0,2.0
43129.149381587486,0,5.0
43143.26691375788,0,4.0
43152.897148031894,1,4.0
43152.91424519267,0,4.0
43159.70263530152,1,5.0
43176.31028487604,1,1.0
43180.53651205266,0,3.0
43183.00158798068,0,2.0
43191.94470578176,0,3.0
43192.01536042767,1,1.0
43197.829712226114,0,3.0
43213.24068248097,0,2.0
43213.242677534,1,2.0
43213.67309546047,1,2.0
43215.08986389762,1,1.0
43221.288201441566,0,5.0
43221.290614023106,1,1.0
43231.61857358549,1,3.0
43237.66682429349,0,3.0
43240.765052310504,0,1.0
43251.8081592213,0,3.0
43251.8082313364,0,4.0
43268.09039632132,1,2.0
43272.535145460264,0,4.0
43272.689307693545,0,1.0
43291.4652612999,1,5.0
43291.728605062366,0,3.0
43296.25275748905,0,3.0
43300.50531755627,0,1.0
43330.23950977392,1,5.0
43346.20374563829,0,2.0
43350.45761490996,1,5.0
43353.07971785802,1,5.0
43353.08112229916,0,4.0
43353.13107974661,1,2.0
43353.62093193335,0,1.0
43355.62990687795,0,2.0
43387.753289199805,0,4.0
43400.494857952894,1,3.0
43400.53694376632,1,2.0
43405.56825819747,0,5.0
43426.37636111523,1,4.0
43440.05899806665,1,3.0
43448.162841293764,1,5.0
43464.576581393696,0,1.0
43475.088247593194,0,1.0
43493.31946947235,0,3.0
43493.320593743774,0,1.0
43493.33088438439,1,5.0
43493.33819180554,1,3.0
43493.50893564354,0,1.0
43496.118728903886,1,4.0
43496.12022878184,0,5.0
43503.286114732146,1,3.0
43504.16561520383,0,2.0
43504.1664524426,0,3.0
43511.60396340103,1,3.0
43511.64791540869,1,4.0
43511.65140709857,1,5.0
43511.65588845037,1,1.0
43511.674526404,0,3.0
43519.61566439234,0,3.0
43520.30216295981,0,5.0
43520.32729926946,1,3.0
43530.10232639313,0,4.0
43530.164155215476,1,1.0
43549.997323476986,1,1.0
43553.245885619515,0,3.0
43553.307787535814,0,1.0
43553.626312022374,0,2.0
43555.92699641202,0,3.0
43556.11934722979,0,2.0
43558.33322186883,0,4.0
43561.032222491594,1,3.0
43565.32461567083,1,5.0
43565.32648318532,0,3.0
43565.3324418549,0,1.0
43573.89937814749,1,3.0
43584.7460486392,0,3.0
43588.17034654593,0,1.0
43592.42490726601,0,4.0
43592.48010516248,0,5.0
43592.49128350582,1,2.0
43595.16473782313,0,5.0
43595.177830731925,1,1.0
43595.409812516926,0,3.0
43597.71689382372,1,2.0
43597.71789973173,1,5.0
43598.40039242506,1,4.0
43599.15044657936,1,5.0
43599.89411598208,0,5.0
43607.4357019284,1,5.0
43609.427392609156,0,1.0
43639.03579260509,0,2.0
43654.1400631426,1,2.0
43660.82173581901,0,4.0
43668.68870276479,0,1.0
43675.10969912676,0,5.0
43682.19462513171,1,4.0
43694.888296496785,1,4.0
43696.05933036002,1,5.0
43696.066016142315,0,3.0
43713.25109419027,1,2.0
43727.468842441674,0,5.0
43727.47007803933,0,3.0
43727.47034942938,0,4.0
43732.01757664159,0,1.0
43733.147586076244,1,4.0
43743.59860634647,0,4.0
43743.5988377439,1,5.0
43744.06260420098,0,4.0
43744.06301770228,1,3.0
43744.06362686989,0,2.0
43750.09646995184,0,2.0
43769.05285584619,1,4.0
43775.62478870573,0,2.0
43783.900430864815,1,2.0
43809.70603183329,0,5.0
43826.24574017158,0,4.0
43838.46893985533,0,3.0
43841.12109499867,0,3.0
43856.39538332172,1,4.0
43886.324634945435,1,2.0
43895.59919126764,1,5.0
43895.622644641146,0,1.0
43896.39725549103,1,4.0
43897.67283601829,1,1.0
43897.88511892306,1,4.0
43898.07289481479,0,4.0
43899.07846385093,1,4.0
43925.54856606487,1,1.0
43975.30919120516,1,4.0
43979.34556354531,1,2.0
44001.79514749555,0,3.0
44017.84031609192,0,4.0
44021.02010805692,0,1.0
44026.07776179071,1,4.0
44036.92772507405,0,2.0
44037.00730717746,1,3.0
44049.125782774485,1,4.0
44066.46394299724,0,1.0
44074.21255839557,1,5.0
44074.24942273706,1,5.0
44078.594983284616,0,1.0
44105.76918852181,0,3.0
44121.51914087508,1,3.0
44123.4797346561,1,3.0
44123.59817407056,1,2.0
44133.83481372807,0,1.0
44140.31359400616,1,1.0
44142.55925954354,0,2.0
44151.937423368196,1,4.0
44163.025740353754,1,3.0
44171.85578692245,0,4.0
44176.26134299055,1,2.0
44184.76244782076,0,4.0
44184.769271221034,0,5.0
44189.90459480127,1,1.0
44191.384062139805,0,5.0
44194.50192623806,1,1.0
44199.262902142844,1,5.0
44199.26437699589,0,3.0
44199.269634030934,0,3.0
44227.12710112841,0,4.0
44228.33845623573,1,5.0
44250.706563685904,1,3.0
44251.844613843634,0,5.0
44252.94886646009,1,4.0
44265.65383608172,0,4.0
44265.74436969406,1,4.0
44268.132680277406,0,3.0
44268.36657001059,0,3.0
44269.57860617332,1,4.0
44283.148279181005,0,1.0
44288.02284066409,0,5.0
44289.40131352056,0,2.0
44304.613998046094,0,4.0
44304.614160606914,1,3.0
44304.622885020675,1,3.0
44309.18535593298,1,1.0
44311.05697891784,1,2.0
44311.12441259229,0,4.0
44323.47365528632,0,4.0
44333.85792299803,0,4.0
44347.6803520424,0,2.0
44360.380352946304,0,5.0
44381.364392538526,0,3.0
44381.40152482046,1,4.0
44385.86702501946,1,4.0
44401.830910219745,1,5.0
44401.83599856122,1,2.0
44401.83625715212,0,3.0
44407.02656059375,1,4.0
44407.28902312483,0,3.0
44410.47827891973,0,3.0
44431.35958303831,0,5.0
44442.39707268608,0,3.0
44443.7742160449,1,3.0
44446.81288715295,0,1.0
44451.83362415735,1,2.0
44458.19385518365,0,2.0
44459.49486367129,0,2.0
44468.0503245674,0,3.0
44469.352116737646,1,3.0
44476.44464277748,0,2.0
44477.31188387712,0,1.0
44507.662414545885,1,4.0
44507.67149474652,0,5.0
44520.01637249114,0,4.0
44565.485449413245,1,4.0
44567.08495863382,1,5.0
44590.96176900504,1,5.0
44597.02972440573,1,2.0
44607.366150375005,1,2.0
44628.37604902118,0,4.0
44629.77618457799,0,1.0
44630.20552564196,0,5.0
44632.418491032135,0,2.0
44655.1241385094,0,4.0
44655.901632189176,0,3.0
44657.41435062237,0,4.0
44669.71189102444,1,1.0
44673.55104429979,1,3.0
44673.880525561864,0,3.0
44674.782247712705,1,3.0
44678.45189093369,1,5.0
44678.4529240223,0,1.0
44681.585752199695,1,4.0
44685.33584786353,1,2.0
44693.213762710264,1,5.0
44693.22412982915,0,3.0
44695.05186828354,0,4.0
44695.05203464954,0,2.0
44701.4409744591,0,4.0
44711.60940257518,1,3.0
44711.868127322385,1,1.0
44712.1113292512,0,3.0
44719.95022663117,1,2.0
44719.95032345911,0,1.0
44753.602114773144,0,5.0
44753.60310799726,1,5.0
44753.60660447812,1,2.0
44754.25963825586,0,3.0
44754.26207809983,1,2.0
44754.5792431648,0,1.0
44766.374111608704,1,2.0
44789.93170943871,0,3.0
44789.97270107325,0,1.0
44790.29231029351,0,4.0
44801.167686178655,0,1.0
44807.375652346964,1,4.0
44807.38097162813,0,4.0
44808.77981444933,1,1.0
44814.296705346664,1,4.0
44822.66616951723,1,2.0
44830.94870206068,0,3.0
44830.97662855474,0,4.0
44837.216977037206,0,3.0
44855.86513961201,0,4.0
44863.85650317548,0,3.0
44869.35879505602,0,1.0
44871.394484327626,0,4.0
44880.05179581295,0,4.0
44880.11331073565,0,4.0
44892.53279832036,0,5.0
44892.57522772636,0,2.0
44892.843457733194,0,5.0
44892.852863081265,1,1.0
44894.352642146514,1,4.0
44894.353386230774,0,2.0
44894.90213973364,0,5.0
44894.903453740626,1,1.0
44894.90560010677,1,5.0
44894.90808041401,0,2.0
44894.91046285064,1,3.0
44894.9465063566,0,1.0
44894.95441584007,0,5.0
44895.16930570854,0,4.0
44895.39014515161,0,5.0
44895.410719181695,1,4.0
44895.60833545764,0,5.0
44903.09935847336,1,2.0
44911.24001164662,1,3.0
44912.15139093279,0,3.0
44932.298877788875,0,4.0
44938.877271497535,0,5.0
44968.48636755114,0,2.0
44973.1685625333,0,4.0
44979.22250826659,0,3.0
44988.78707172113,1,5.0
45005.578106990666,1,2.0
45045.27008621681,0,1.0
45050.443423242774,1,5.0
45055.30569243238,0,5.0
45056.00395986858,0,1.0
45061.53538406259,0,2.0
45064.61403965886,0,5.0
45083.848996143104,1,1.0
45090.657792963655,1,5.0
45090.658000629795,1,2.0
45102.08816578003,0,5.0
45107.47573589245,0,1.0
45112.93376287821,1,1.0
45126.76712243561,0,3.0
45126.76722103187,0,2.0
45129.06461084571,0,1.0
45136.744880668724,0,3.0
45147.15477388343,1,3.0
45163.84902707912,1,4.0
45184.482709673204,1,2.0
45188.339795350716,1,1.0
45197.88782815874,1,4.0
45202.98178563351,1,3.0
45211.34729847621,1,5.0
45221.71603814222,0,3.0
45233.03539124774,0,3.0
45235.579010572284,1,5.0
45235.661800186346,1,2.0
45238.74958842113,0,2.0
45252.54162383271,1,5.0
45269.17389642479,1,5.0
45314.54107281687,1,5.0
45318.51045303483,1,3.0
45321.200937951326,1,1.0
45341.424795760504,1,4.0
45344.971684222925,1,5.0
45345.04023280215,1,4.0
45352.02201100631,0,3.0
45356.30044381826,1,1.0
45359.447330630166,1,5.0
45373.844621184406,1,3.0
45378.863118491485,1,2.0
45383.12433987735,1,2.0
45409.84560755987,0,4.0
45413.19242260044,0,5.0
45413.196943264076,1,2.0
45413.25789847881,0,5.0
45413.26382005555,1,5.0
45413.33730690883,1,4.0
45413.54786743651,0,3.0
45417.38940780346,1,1.0
45441.696473639604,0,4.0
45441.69922925407,1,5.0
45441.94177057384,0,5.0
45444.20948055377,1,2.0
45457.62660471796,1,5.0
45480.34926571493,0,3.0
45489.84489866517,0,2.0
45504.33535101169,0,3.0
45509.04773904089,1,3.0
45513.991762925274,0,4.0
45517.75587794665,1,4.0
45520.50293499988,1,2.0
45573.58148394766,1,4.0
45595.13045581564,0,2.0
45595.13139352361,1,4.0
45595.587366895204,1,2.0
45602.9974991595,0,1.0
45616.0934244739,0,4.0
45622.1082930211,1,2.0
45627.63439618574,1,1.0
45642.811004256546,0,4.0
45651.242107555256,0,1.0
45660.42044681145,0,3.0
45686.9014383828,0,2.0
45691.76282209106,1,3.0
45703.73483415893,0,1.0
45704.354382003636,0,3.0
45705.46747426341,1,5.0
45705.47196057122,1,2.0
45710.11770688028,0,3.0
45715.94991550617,0,4.0
45727.62370324807,0,5.0
45727.73683693895,1,4.0
45730.06842980159,0,3.0
45730.326311367484,1,4.0
45738.65273157514,1,2.0
45751.94881870547,1,3.0
45772.017857515035,0,2.0
45777.01463614481,1,1.0
45801.95299532555,1,2.0
45804.24960072609,1,3.0
45808.7750102714,0,3.0
45818.90756980003,0,4.0
45823.7488779276,0,4.0
45825.11598623454,0,2.0
45851.16269380674,0,1.0
45864.4968353927,0,2.0
45866.63502956931,0,1.0
45868.883675636964,1,5.0
45868.88377735145,0,2.0
45868.995867587124,0,5.0
45879.06872461399,1,3.0
45882.71966935593,0,5.0
45894.66036043239,0,2.0
45907.629354073106,1,1.0
45915.77819676961,0,1.0
45927.73118703288,1,3.0
45928.81657184007,0,4.0
45943.037936909015,0,1.0
45944.27445536142,0,5.0
45944.28630922109,1,5.0
45944.29432004339,0,2.0
45947.18907921091,1,1.0
45953.32244459861,0,3.0
45962.69825555329,1,1.0
45965.08940106324,0,5.0
45980.12009632369,0,4.0
45984.26999366815,0,4.0
45987.43096592731,0,3.0
45991.63661803299,1,4.0
45991.63933011122,1,4.0
45992.758256197594,1,3.0
45994.508027950935,0,1.0
45995.97975166066,1,5.0
46010.23993318941,0,5.0
46013.18297053837,0,4.0
46027.18861717437,1,5.0
46028.89898225495,0,2.0
46031.50652410802,0,4.0
46032.014785890824,1,1.0
46040.205549517304,1,5.0
46046.69553819861,0,5.0
46047.34597692121,1,3.0
46051.31235210859,0,3.0
46052.16078442794,1,2.0
46057.42276876059,1,3.0
